name,latitude,longitude,date
Vanessa atalanta,39.576572,-105.25125,2015-07-16
Vanessa atalanta,40.094837,-105.39838,2015-07-16
Vanessa atalanta,39.576572,-105.25125,2016-07-13
Vanessa atalanta,40.094837,-105.39838,2015-06-18
Vanessa atalanta,40.094837,-105.39838,2014-06-10
Vanessa atalanta,39.576572,-105.25125,2015-07-23
Vanessa atalanta,39.576572,-105.25125,2015-07-12
Vanessa atalanta,39.576572,-105.25125,2014-07-09
Vanessa atalanta,48.49329,-121.81577,2015-08-12
Vanessa atalanta,39.576572,-105.25125,2014-06-10
Vanessa atalanta,39.576572,-105.25125,2015-07-24
Vanessa atalanta,39.576572,-105.25125,2015-06-09
Vanessa atalanta,48.49329,-121.81577,2016-08-25
Vanessa atalanta,39.576572,-105.25125,2016-07-28
Vanessa atalanta,39.576572,-105.25125,2014-07-18
Vanessa atalanta,39.576572,-105.25125,2015-06-01
Vanessa atalanta,39.576572,-105.25125,2014-05-30
Vanessa atalanta,33.675686,-117.77721,2012-02-05
Vanessa atalanta,33.675686,-117.77721,2014-12-21
Vanessa atalanta,33.675686,-117.77721,2012-03-04
Vanessa atalanta,33.675686,-117.77721,2015-03-08
Vanessa atalanta,33.675686,-117.77721,2014-11-09
Vanessa atalanta,34.017611,-118.288379,2018-05-29
Vanessa atalanta,32.555734,-117.085487,2018-06-01
Vanessa atalanta,37.842187,-122.272478,2018-05-31
Vanessa atalanta,25.630996,-100.208251,2018-06-02
Vanessa atalanta,25.277922,-100.817263,2012-09-13
Vanessa atalanta,44.592637,-124.060989,2018-05-26
Vanessa atalanta,36.886409,-121.782495,2018-06-05
Vanessa atalanta,47.390597,-122.489843,2018-06-05
Vanessa atalanta,34.016957,-118.28877,2018-06-07
Vanessa atalanta,37.40559,-121.955132,2018-06-08
Vanessa atalanta,34.002777,-118.472778,2018-06-09
Vanessa atalanta,50.622412,-104.991387,2018-06-09
Vanessa atalanta,36.287362,-121.845894,2010-08-13
Vanessa atalanta,37.77535,-122.461037,2018-06-11
Vanessa atalanta,36.467983,-121.907486,2018-06-09
Vanessa atalanta,50.33219,-122.788197,2018-06-09
Vanessa atalanta,37.678453,-122.407372,2018-06-13
Vanessa atalanta,38.457005,-122.651172,2018-06-14
Vanessa atalanta,37.731041,-122.448271,2018-06-14
Vanessa atalanta,32.278052,-111.024243,2017-10-26
Vanessa atalanta,25.21014,-100.287297,2017-10-29
Vanessa atalanta,29.886062,-100.994152,2017-10-27
Vanessa atalanta,29.872342,-100.992723,2017-10-29
Vanessa atalanta,30.944643,-103.786903,2017-10-30
Vanessa atalanta,38.523313,-121.786325,2015-04-25
Vanessa atalanta,33.535697,-101.681937,2017-06-02
Vanessa atalanta,40.675412,-111.804743,2017-06-02
Vanessa atalanta,47.075157,-122.712621,2017-06-04
Vanessa atalanta,35.036761,-118.770039,2017-06-03
Vanessa atalanta,37.708375,-122.458175,2017-05-21
Vanessa atalanta,47.43175,-122.091403,2017-06-06
Vanessa atalanta,48.024957,-122.680508,2017-06-09
Vanessa atalanta,34.048084,-118.305727,2017-06-10
Vanessa atalanta,37.834841,-122.479198,2016-03-22
Vanessa atalanta,38.043058,-122.876388,2012-07-07
Vanessa atalanta,48.794016,-123.309603,2017-06-10
Vanessa atalanta,37.67929,-122.406852,2017-06-11
Vanessa atalanta,33.595979,-101.835632,2017-06-09
Vanessa atalanta,38.221324,-111.346092,2017-06-03
Vanessa atalanta,43.219126,-112.41582,2017-06-08
Vanessa atalanta,37.759731,-122.505486,2017-06-11
Vanessa atalanta,37.763217,-122.507193,2017-06-17
Vanessa atalanta,40.717473,-111.659255,2017-06-16
Vanessa atalanta,37.733117,-122.420128,2017-06-18
Vanessa atalanta,37.185763,-122.343298,2017-06-18
Vanessa atalanta,37.185621,-122.347065,2017-06-18
Vanessa atalanta,37.802246,-122.453994,2017-06-18
Vanessa atalanta,37.185096,-122.335319,2017-06-18
Vanessa atalanta,37.747294,-122.416492,2017-06-19
Vanessa atalanta,47.072753,-122.712676,2017-06-19
Vanessa atalanta,33.126287,-117.311495,2012-05-19
Vanessa atalanta,34.186547,-118.1066,2013-05-13
Vanessa atalanta,43.243964,-118.895737,2017-06-19
Vanessa atalanta,43.265412,-118.844507,2017-06-01
Vanessa atalanta,37.550451,-122.091086,2017-06-22
Vanessa atalanta,47.072753,-122.712676,2017-06-23
Vanessa atalanta,37.806037,-122.258284,2017-06-24
Vanessa atalanta,47.073334,-122.699997,2017-06-22
Vanessa atalanta,37.874752,-122.582748,2017-06-24
Vanessa atalanta,37.864012,-121.751518,2017-06-22
Vanessa atalanta,49.057964,-123.624078,2017-06-24
Vanessa atalanta,33.972041,-117.721703,2015-03-07
Vanessa atalanta,33.546398,-101.955566,2017-06-05
Vanessa atalanta,38.043058,-122.876388,2012-05-23
Vanessa atalanta,37.192192,-121.708908,2017-06-23
Vanessa atalanta,46.812937,-100.788144,2017-07-01
Vanessa atalanta,40.981984,-124.093855,2017-07-02
Vanessa atalanta,32.310067,-110.822207,2017-03-28
Vanessa atalanta,37.445899,-122.402893,2017-07-04
Vanessa atalanta,42.97746,-123.47547,2017-07-04
Vanessa atalanta,28.863571,-100.716326,2017-04-19
Vanessa atalanta,36.622405,-121.916467,2017-07-07
Vanessa atalanta,38.079547,-122.866067,2017-07-08
Vanessa atalanta,47.633018,-122.307527,2017-07-12
Vanessa atalanta,47.479486,-122.486328,2017-06-02
Vanessa atalanta,37.717684,-122.421914,2013-05-11
Vanessa atalanta,37.774412,-122.425214,2013-07-31
Vanessa atalanta,38.517314,-122.856953,2014-01-13
Vanessa atalanta,36.967829,-122.122032,2014-01-14
Vanessa atalanta,36.967159,-122.122702,2014-01-25
Vanessa atalanta,37.80682,-122.25759,2012-07-25
Vanessa atalanta,37.80682,-122.25759,2011-11-07
Vanessa atalanta,34.082828,-118.038552,2014-01-11
Vanessa atalanta,35.81569,-106.532803,2011-05-13
Vanessa atalanta,37.999442,-122.764898,2014-01-20
Vanessa atalanta,37.701733,-122.41088,2014-02-22
Vanessa atalanta,37.806603,-122.258505,2014-02-23
Vanessa atalanta,37.807139,-122.258857,2014-02-23
Vanessa atalanta,37.806326,-122.257876,2014-02-23
Vanessa atalanta,37.801717,-122.261567,2014-02-23
Vanessa atalanta,36.643286,-121.74959,2014-02-25
Vanessa atalanta,38.574458,-122.70758,2014-03-01
Vanessa atalanta,38.574418,-122.707663,2014-03-01
Vanessa atalanta,38.564342,-122.690286,2014-03-01
Vanessa atalanta,38.574425,-122.707317,2014-03-01
Vanessa atalanta,37.992085,-122.777298,2009-01-17
Vanessa atalanta,38.446161,-122.705655,2011-06-09
Vanessa atalanta,37.128133,-122.274055,2011-11-25
Vanessa atalanta,38.447368,-122.682483,2012-05-12
Vanessa atalanta,34.073987,-118.847549,2012-08-09
Vanessa atalanta,31.907883000000002,-109.249226,2012-09-18
Vanessa atalanta,32.849682,-116.996482,2005-06-26
Vanessa atalanta,36.954367,-122.027893,2012-10-28
Vanessa atalanta,37.993462,-122.974493,2012-11-10
Vanessa atalanta,37.619806,-122.496913,2012-12-09
Vanessa atalanta,37.752744,-122.141789,2013-03-11
Vanessa atalanta,37.763527,-122.438998,2013-03-21
Vanessa atalanta,37.769667,-122.471833,2013-04-13
Vanessa atalanta,38.45616,-122.704539,2013-04-18
Vanessa atalanta,37.796167,-122.397,2013-04-18
Vanessa atalanta,37.685666,-122.412166,2013-04-23
Vanessa atalanta,37.845674,-122.477901,2013-04-24
Vanessa atalanta,37.72101,-122.424585,2013-04-28
Vanessa atalanta,37.739008,-122.434654,2013-05-04
Vanessa atalanta,37.749407,-122.433271,2012-08-05
Vanessa atalanta,37.795609,-122.397504,2013-05-10
Vanessa atalanta,37.717479,-122.421503,2013-05-11
Vanessa atalanta,37.721907,-122.421606,2013-05-11
Vanessa atalanta,37.7165,-122.4145,2013-05-11
Vanessa atalanta,37.719897,-122.420294,2013-05-11
Vanessa atalanta,37.719711,-122.416234,2013-05-11
Vanessa atalanta,36.386941,-121.549977,2013-04-27
Vanessa atalanta,34.035024,-118.318343,2013-05-14
Vanessa atalanta,37.7855,-122.4025,2013-05-15
Vanessa atalanta,34.055859,-118.24481,2013-05-15
Vanessa atalanta,25.554986,-100.266723,2007-05-11
Vanessa atalanta,47.703813,-122.322078,2013-05-20
Vanessa atalanta,37.396052,-122.315803,2013-06-19
Vanessa atalanta,38.089833,-122.8765,2013-06-27
Vanessa atalanta,37.72051,-122.42341,2013-06-25
Vanessa atalanta,37.802813,-122.406105,2013-07-01
Vanessa atalanta,37.7855,-122.4025,2013-07-10
Vanessa atalanta,37.721666,-122.418307,2013-07-13
Vanessa atalanta,37.762333,-122.437167,2013-08-18
Vanessa atalanta,33.340639,-116.901569,2013-08-07
Vanessa atalanta,37.785333,-122.4025,2013-08-28
Vanessa atalanta,37.7955,-122.3975,2013-08-28
Vanessa atalanta,32.554293,-117.085794,2013-09-02
Vanessa atalanta,34.425072,-119.807389,2013-09-07
Vanessa atalanta,37.795833,-122.398167,2013-09-08
Vanessa atalanta,37.7645,-122.433167,2013-09-07
Vanessa atalanta,37.773276,-122.47219,2013-09-18
Vanessa atalanta,37.796138,-122.397912,2013-09-22
Vanessa atalanta,37.759792,-122.426317,2013-09-27
Vanessa atalanta,33.244215,-117.337589,2008-04-12
Vanessa atalanta,37.722994,-122.443151,2013-09-11
Vanessa atalanta,52.416667,-120.25,2013-09-12
Vanessa atalanta,37.339046,-122.221355,2013-10-18
Vanessa atalanta,37.352195,-122.249125,2013-10-18
Vanessa atalanta,37.785653,-122.402778,2013-10-23
Vanessa atalanta,36.507353,-121.183029,2013-10-19
Vanessa atalanta,33.340209,-116.901398,2008-09-06
Vanessa atalanta,38.009419,-122.307615,2013-10-24
Vanessa atalanta,37.76457,-122.433075,2013-11-05
Vanessa atalanta,37.352147,-122.24041,2013-11-02
Vanessa atalanta,38.471818,-122.568294,2013-11-06
Vanessa atalanta,37.768453,-122.47538,2013-11-09
Vanessa atalanta,37.73687,-122.483758,2013-11-22
Vanessa atalanta,37.805828,-122.428688,2013-11-23
Vanessa atalanta,37.497557,-122.374536,2013-11-23
Vanessa atalanta,37.738349,-122.454681,2013-11-27
Vanessa atalanta,37.945738,-122.399376,2013-11-30
Vanessa atalanta,37.861513,-122.430978,2013-12-01
Vanessa atalanta,37.78975,-122.47252,2013-12-28
Vanessa atalanta,37.795263,-122.476487,2013-12-28
Vanessa atalanta,37.8083,-122.25103,2013-12-30
Vanessa atalanta,37.78653,-122.50135,2014-01-02
Vanessa atalanta,37.786095,-122.505408,2014-01-02
Vanessa atalanta,33.35003,-112.075356,2018-12-13
Vanessa atalanta,37.79635,-122.473877,2009-01-20
Vanessa atalanta,37.799806,-122.472786,2007-12-11
Vanessa atalanta,37.399343,-122.265658,2018-12-17
Vanessa atalanta,33.775691,-118.096433,2018-12-15
Vanessa atalanta,25.571409,-100.258911,2018-11-15
Vanessa atalanta,25.549397,-100.270995,2018-11-15
Vanessa atalanta,30.573899,-100.642619,2018-12-22
Vanessa atalanta,34.162804,-100.355561,2018-12-22
Vanessa atalanta,33.279163,-111.154612,2018-12-23
Vanessa atalanta,38.025356,-122.824373,2016-09-03
Vanessa atalanta,34.165133,-118.319275,2017-06-01
Vanessa atalanta,49.90917,-116.91839,1997-09-01
Vanessa atalanta,51.05513,-114.06263,1977-06-01
Vanessa atalanta,37.756213,-122.421942,2015-03-15
Vanessa atalanta,37.801121,-122.403539,2015-04-13
Vanessa atalanta,34.144264,-118.052161,2015-04-19
Vanessa atalanta,37.918999,-122.689266,2015-06-04
Vanessa atalanta,37.743828,-122.412042,2016-02-01
Vanessa atalanta,30.168867,-100.207209,2016-01-31
Vanessa atalanta,35.311374,-120.695763,2016-02-04
Vanessa atalanta,37.177337,-122.323622,2016-02-06
Vanessa atalanta,35.869734,-120.405256,2016-02-06
Vanessa atalanta,36.517379,-121.13567,2016-02-08
Vanessa atalanta,38.672524,-120.769444,2016-02-13
Vanessa atalanta,37.818982,-122.039878,2016-02-15
Vanessa atalanta,37.713542,-122.390372,2016-02-18
Vanessa atalanta,24.886667,-100.223056,1989-03-13
Vanessa atalanta,19.333333,-102.068889,1996-12-14
Vanessa atalanta,19.333333,-102.068889,1991-11-13
Vanessa atalanta,19.377778,-102.065556,1991-11-28
Vanessa atalanta,19.333333,-102.068889,1992-08-22
Vanessa atalanta,19.377778,-102.065556,1990-09-25
Vanessa atalanta,24.886667,-100.223056,1989-03-15
Vanessa atalanta,19.333333,-102.068889,1991-11-26
Vanessa atalanta,19.433056,-102.004167,1994-03-21
Vanessa atalanta,19.333333,-102.068889,1992-08-25
Vanessa atalanta,19.325,-102.093333,1994-11-02
Vanessa atalanta,19.333333,-102.068889,1991-11-09
Vanessa atalanta,19.16,-102.013056,1994-06-12
Vanessa atalanta,19.323333,-102.349167,1996-08-17
Vanessa atalanta,19.333333,-102.068889,1996-11-22
Vanessa atalanta,19.377778,-102.065556,1990-11-30
Vanessa atalanta,19.333333,-102.068889,1991-11-08
Vanessa atalanta,19.325,-102.093333,1994-11-12
Vanessa atalanta,19.379167,-102.236389,1996-07-24
Vanessa atalanta,19.433056,-102.004167,1994-06-05
Vanessa atalanta,19.377778,-102.065556,1990-10-12
Vanessa atalanta,19.325,-102.093333,1994-10-22
Vanessa atalanta,21.511111,-105.059722,1979-10-02
Vanessa atalanta,19.333333,-102.068889,1991-10-20
Vanessa atalanta,19.333333,-102.068889,1992-05-26
Vanessa atalanta,19.325,-102.093333,1994-12-11
Vanessa atalanta,19.433056,-102.004167,1994-06-26
Vanessa atalanta,19.333333,-102.068889,1991-10-27
Vanessa atalanta,19.351111,-102.063056,1994-08-30
Vanessa atalanta,19.333333,-102.068889,1992-07-09
Vanessa atalanta,19.333333,-102.068889,1991-10-08
Vanessa atalanta,19.333333,-102.068889,1994-06-23
Vanessa atalanta,19.333333,-102.068889,1992-08-27
Vanessa atalanta,19.333333,-102.068889,1991-10-26
Vanessa atalanta,21.511111,-105.059722,1979-12-02
Vanessa atalanta,19.333333,-102.068889,1991-02-21
Vanessa atalanta,31.090278,-115.880833,1970-04-18
Vanessa atalanta,19.333333,-102.068889,1996-12-05
Vanessa atalanta,19.433056,-102.004167,1994-11-06
Vanessa atalanta,19.333333,-102.068889,1992-07-07
Vanessa atalanta,19.333333,-102.068889,1996-10-22
Vanessa atalanta,19.333333,-102.068889,1991-10-05
Vanessa atalanta,19.350556,-102.125,1995-07-28
Vanessa atalanta,19.333333,-102.068889,1991-11-10
Vanessa atalanta,19.333333,-102.068889,1991-10-01
Vanessa atalanta,19.356944,-102.069722,1991-10-04
Vanessa atalanta,30.335,-108.153056,1899-08-27
Vanessa atalanta,19.333333,-102.068889,1992-05-23
Vanessa atalanta,19.333333,-102.068889,1991-12-02
Vanessa atalanta,19.333333,-102.068889,1992-05-07
Vanessa atalanta,19.333333,-102.068889,1997-06-16
Vanessa atalanta,19.333333,-102.068889,1994-09-17
Vanessa atalanta,19.333333,-102.068889,1991-12-03
Vanessa atalanta,19.333333,-102.068889,1992-11-15
Vanessa atalanta,19.333333,-102.068889,1991-09-22
Vanessa atalanta,19.325,-102.093333,1994-11-13
Vanessa atalanta,19.377778,-102.065556,1990-11-28
Vanessa atalanta,19.433056,-102.004167,1995-06-04
Vanessa atalanta,19.333333,-102.068889,1991-11-29
Vanessa atalanta,19.483333,-102.214167,1996-07-25
Vanessa atalanta,30.335,-108.153056,1899-01-01
Vanessa atalanta,19.433056,-102.004167,1994-03-20
Vanessa atalanta,19.333333,-102.068889,1992-08-28
Vanessa atalanta,19.333333,-102.068889,1991-11-30
Vanessa atalanta,30.335,-108.153056,1899-08-22
Vanessa atalanta,21.511111,-105.059722,1981-10-15
Vanessa atalanta,21.511111,-105.059722,1979-10-14
Vanessa atalanta,24.466667,-110.35,1983-07-08
Vanessa atalanta,19.433056,-102.041667,1997-02-05
Vanessa atalanta,20.179167,-100.138056,1980-09-20
Vanessa atalanta,19.433056,-102.004167,1995-04-13
Vanessa atalanta,19.433056,-102.004167,1995-03-21
Vanessa atalanta,19.325,-102.093333,1994-03-05
Vanessa atalanta,30.335,-108.153056,1899-09-11
Vanessa atalanta,19.333333,-102.068889,1992-08-09
Vanessa atalanta,19.333333,-102.068889,1991-11-15
Vanessa atalanta,19.333333,-102.068889,1991-09-21
Vanessa atalanta,19.333333,-102.068889,1992-09-09
Vanessa atalanta,25.366667,-100.283056,1962-08-06
Vanessa atalanta,19.333333,-102.068889,1992-09-01
Vanessa atalanta,19.333333,-102.068889,1992-05-28
Vanessa atalanta,19.429167,-101.91805600000001,1996-12-06
Vanessa atalanta,32.500833,-117.01,1978-12-07
Vanessa atalanta,30.335,-108.153056,1899-08-20
Vanessa atalanta,19.333333,-102.068889,1991-10-04
Vanessa atalanta,19.333333,-102.068889,1992-05-18
Vanessa atalanta,30.399722,-107.849722,1985-07-14
Vanessa atalanta,19.333333,-102.068889,1991-11-07
Vanessa atalanta,19.433056,-102.004167,1992-06-28
Vanessa atalanta,30.335,-108.153056,1899-08-30
Vanessa atalanta,19.333333,-102.068889,1992-04-25
Vanessa atalanta,19.333333,-102.068889,1996-10-28
Vanessa atalanta,19.333333,-102.068889,1992-09-29
Vanessa atalanta,19.333333,-102.068889,1991-09-30
Vanessa atalanta,21.411667,-105.058056,1981-10-13
Vanessa atalanta,19.429167,-101.91805600000001,1996-11-20
Vanessa atalanta,19.333333,-102.068889,1991-09-26
Vanessa atalanta,23.116389,-109.7,1970-09-28
Vanessa atalanta,19.429167,-101.91805600000001,1996-08-03
Vanessa atalanta,19.333333,-102.068889,1992-05-20
Vanessa atalanta,19.433056,-102.041667,1996-03-13
Vanessa atalanta,19.333333,-102.068889,1991-02-19
Vanessa atalanta,19.333333,-102.068889,1992-07-14
Vanessa atalanta,31.632222,-106.528056,1982-04-03
Vanessa atalanta,23.54,-109.906389,1990-11-01
Vanessa atalanta,19.16,-102.013056,1994-08-14
Vanessa atalanta,19.333333,-102.068889,1991-02-20
Vanessa atalanta,24.886667,-100.223056,1989-03-12
Vanessa atalanta,21.499167,-104.945556,1979-10-01
Vanessa atalanta,19.333333,-102.068889,1996-11-01
Vanessa atalanta,19.651667,-104.312222,1985-07-11
Vanessa atalanta,19.325,-102.093333,1994-09-15
Vanessa atalanta,19.333333,-102.068889,1991-11-24
Vanessa atalanta,19.632222,-104.077222,1989-07-20
Vanessa atalanta,19.351111,-102.063056,1997-06-12
Vanessa atalanta,19.333333,-102.068889,1991-02-16
Vanessa atalanta,19.350556,-102.125,1995-04-10
Vanessa atalanta,19.433056,-102.004167,1994-04-24
Vanessa atalanta,37.800942,-122.43605,2015-11-15
Vanessa atalanta,37.684118,-122.408029,2015-11-16
Vanessa atalanta,37.76694,-122.466212,2015-11-17
Vanessa atalanta,36.481157,-121.181452,2015-03-19
Vanessa atalanta,37.795405,-122.451685,2015-11-19
Vanessa atalanta,34.420641,-119.85882,2018-04-18
Vanessa atalanta,33.766341,-118.167634,2018-04-20
Vanessa atalanta,37.561604,-122.321083,2018-04-20
Vanessa atalanta,33.971513,-118.451335,2018-04-20
Vanessa atalanta,37.684678,-120.946652,2018-04-20
Vanessa atalanta,32.883271,-116.467398,2018-04-20
Vanessa atalanta,37.767238,-122.471809,2018-04-21
Vanessa atalanta,37.851594,-122.214682,2018-04-21
Vanessa atalanta,37.873286,-121.922901,2018-04-20
Vanessa atalanta,39.546303,-119.823922,2018-04-08
Vanessa atalanta,47.808037,-122.361299,2016-04-28
Vanessa atalanta,38.653253,-121.208293,2018-04-09
Vanessa atalanta,37.525276,-120.852219,2018-04-26
Vanessa atalanta,34.017514,-118.287697,2017-08-18
Vanessa atalanta,49.355578,-123.086823,2017-07-29
Vanessa atalanta,37.734713,-122.438063,2017-08-05
Vanessa atalanta,37.734188,-122.436012,2017-08-05
Vanessa atalanta,44.124428,-103.719641,2017-08-20
Vanessa atalanta,37.19166,-121.708634,2017-08-19
Vanessa atalanta,44.916616,-120.470345,2017-08-20
Vanessa atalanta,38.077075,-122.251647,2016-01-23
Vanessa atalanta,33.703465,-118.00291,2016-01-24
Vanessa atalanta,33.6663333189,-101.1575735347,2019-05-06
Vanessa atalanta,37.418855,-122.068398,2019-05-06
Vanessa atalanta,37.8715926,-122.272747,2019-05-07
Vanessa atalanta,40.1160319553,-105.2951180685,2019-05-06
Vanessa atalanta,33.6012166667,-117.6532583333,2019-05-06
Vanessa atalanta,37.9958197001,-122.5131093376,2019-05-03
Vanessa atalanta,41.7157180556,-103.6734025,2019-05-04
Vanessa atalanta,37.4004694444,-121.7955722222,2019-05-05
Vanessa atalanta,40.0136372344,-105.3088181699,2019-05-05
Vanessa atalanta,36.4913675655,-121.2092770917,2019-05-04
Vanessa atalanta,37.7644372549,-122.4360150771,2019-05-04
Vanessa atalanta,37.7979383333,-122.4142916667,2019-05-04
Vanessa atalanta,29.1539333333,-100.763725,2019-05-04
Vanessa atalanta,40.0128909461,-105.308948468,2019-05-04
Vanessa atalanta,40.50612026,-106.90788453,2019-05-04
Vanessa atalanta,25.7579960588,-100.4370445447,2019-04-29
Vanessa atalanta rubria,25.630975,-100.2080983333,2019-04-29
Vanessa atalanta,25.6147530364,-100.3549812136,2019-04-27
Vanessa atalanta rubria,25.5629133333,-100.278195,2019-04-29
Vanessa atalanta,39.2939359392,-114.8359694873,2019-05-03
Vanessa atalanta rubria,25.8737833333,-100.0682433333,2019-04-26
Vanessa atalanta,37.773955,-122.4561916667,2019-05-02
Vanessa atalanta,37.8253866667,-122.2405033333,2019-05-03
Vanessa atalanta,31.8693404112,-116.6139293632,2019-04-28
Vanessa atalanta,33.366157522,-101.8532224414,2019-04-13
Vanessa atalanta rubria,34.1038897242,-118.2423108747,2019-02-12
Vanessa atalanta,25.6313913915,-100.2074493797,2019-04-29
Vanessa atalanta,37.7477416667,-122.40542,2019-04-30
Vanessa atalanta,34.0288629,-118.0552003,2019-04-29
Vanessa atalanta,37.8483716667,-122.28447,2019-04-28
Vanessa atalanta,32.8089533333,-117.1652055,2017-03-19
Vanessa atalanta,34.0828794858,-118.5664634214,2019-04-21
Vanessa atalanta,34.1210518333,-118.40905,2019-04-29
Vanessa atalanta,37.7090795721,-122.45781904,2019-04-28
Vanessa atalanta,34.8959209537,-111.7458110211,2019-04-29
Vanessa atalanta,33.3120322491,-112.0236724896,2005-04-14
Vanessa atalanta,25.5918280085,-100.2754446994,2019-04-27
Vanessa atalanta,33.3455809855,-112.0705781154,2019-03-05
Vanessa atalanta,34.2428216667,-117.8971633333,2019-04-28
Vanessa atalanta,37.9181011,-122.6926293,2016-08-24
Vanessa atalanta,38.7151251947,-104.7227049304,2019-04-28
Vanessa atalanta,35.262698983,-112.1753132343,2019-04-26
Vanessa atalanta,32.3734783,-110.6923299,2019-04-28
Vanessa atalanta,38.8602792758,-104.6563893675,2019-04-28
Vanessa atalanta,32.3667657074,-110.7042701916,2019-04-27
Vanessa atalanta,36.8184204102,-121.7335510254,2019-04-28
Vanessa atalanta,37.7149525446,-122.4628024337,2019-04-28
Vanessa atalanta,39.975800866,-105.1139455478,2019-04-28
Vanessa atalanta,34.0170565,-118.288171,2019-04-28
Vanessa atalanta,25.5997316664,-100.3489083331,2019-04-28
Vanessa atalanta,34.0174944758,-118.2878183341,2019-04-28
Vanessa atalanta,38.5385806114,-121.7471112126,2019-04-28
Vanessa atalanta,38.5384923919,-121.7470568978,2019-04-28
Vanessa atalanta,32.8892127425,-117.2192917765,2019-04-28
Vanessa atalanta,25.549875986,-100.2704130113,2019-04-27
Vanessa atalanta,32.715855,-117.0649555,2019-04-27
Vanessa atalanta,34.9561518585,-101.6697592232,2019-04-26
Vanessa atalanta,40.0129070632,-105.3013763897,2019-04-27
Vanessa atalanta,40.0154242929,-105.3119490363,2019-04-27
Vanessa atalanta,40.0131485006,-105.2984972516,2019-04-27
Vanessa atalanta,37.7999616667,-122.2574466667,2019-04-27
Vanessa atalanta,39.7403984504,-105.0751871151,2019-04-23
Vanessa atalanta,35.0842828301,-106.6728229082,2019-04-26
Vanessa atalanta,37.8719061763,-122.2585630417,2019-04-26
Vanessa atalanta,32.7292354393,-117.1559585507,2019-04-26
Vanessa atalanta,33.7109892625,-118.2852888107,2019-04-26
Vanessa atalanta,33.7978537175,-118.292398985,2019-04-26
Vanessa atalanta,34.7659072876,-111.8957748413,2019-04-26
Vanessa atalanta,35.0879413449,-106.6781772395,2019-04-26
Vanessa atalanta,32.7312231533,-117.1477233405,2019-04-26
Vanessa atalanta rubria,25.776468,-100.1858743,2019-04-24
Vanessa atalanta,33.5530847597,-101.8667736061,2019-04-24
Vanessa atalanta,25.6184043884,-100.3604660034,2019-04-24
Vanessa atalanta,34.0641325178,-118.2887516893,2019-04-23
Vanessa atalanta,29.2806,-100.3247066667,2019-04-24
Vanessa atalanta,51.0168387034,-113.9955167874,2016-09-25
Vanessa atalanta,33.91332,-117.5016166667,2019-04-17
Vanessa atalanta,33.3693416667,-114.0619783333,2019-01-09
Vanessa atalanta,33.1963732827,-117.2792954031,2019-04-23
Vanessa atalanta,37.7689458789,-122.4970296995,2019-04-21
Vanessa atalanta,32.5615933333,-117.0841116667,2019-04-20
Vanessa atalanta,53.8821232393,-124.5870545377,2017-06-08
Vanessa atalanta,37.7335041652,-122.4521435482,2019-04-22
Vanessa atalanta,38.051973,-122.2269839,2019-04-22
Vanessa atalanta,33.8487648776,-112.2733523324,2019-01-08
Vanessa atalanta,34.0361416538,-118.365750433,2019-04-21
Vanessa atalanta,37.4329305115,-110.1702690405,2019-04-21
Vanessa atalanta rubria,21.552373,-104.587769,2019-04-19
Vanessa atalanta,34.0231333333,-117.1903116667,2019-04-20
Vanessa atalanta,34.1260283534,-117.2651306448,2019-04-08
Vanessa atalanta,32.9605019376,-116.9692762001,2019-04-20
Vanessa atalanta,35.6638079524,-105.9033460495,2019-04-20
Vanessa atalanta,32.066368103,-112.714263916,2019-04-20
Vanessa atalanta,33.3870710162,-112.2673285518,2019-04-09
Vanessa atalanta,33.5561730367,-101.865937992,2019-04-18
Vanessa atalanta,34.0228083333,-117.18927,2019-04-17
Vanessa atalanta,32.7997741699,-117.1350784302,2019-04-17
Vanessa atalanta,37.79357111,-122.41473671,2019-04-17
Vanessa atalanta,37.5213744259,-122.5155187492,2019-04-17
Vanessa atalanta rubria,25.7658746482,-100.2446249553,2019-04-16
Vanessa atalanta,35.774360904,-106.2221161276,2019-04-12
Vanessa atalanta,32.554532305,-117.0648701141,2016-09-25
Vanessa atalanta rubria,25.7849169204,-100.3488571465,2019-04-16
Vanessa atalanta,37.7279133629,-122.1490267386,2019-04-16
Vanessa atalanta,33.6009833333,-116.5975333333,2019-04-13
Vanessa atalanta,34.1402807191,-118.2847621439,2019-04-13
Vanessa atalanta,33.9289576328,-118.1145588833,2019-04-15
Vanessa atalanta,30.4696070865,-101.8033100479,2019-04-08
Vanessa atalanta,34.1152066667,-117.71467,2019-04-14
Vanessa atalanta,30.4676560028,-101.8001428352,2019-04-08
Vanessa atalanta,30.4690725422,-101.8034502189,2019-04-09
Vanessa atalanta,25.6767432497,-100.2847828226,2019-04-14
Vanessa atalanta,37.7383345,-122.4293205,2019-04-14
Vanessa atalanta,31.8578345608,-106.5268897546,2019-04-14
Vanessa atalanta,33.5492033333,-111.6426866667,2019-04-14
Vanessa atalanta,34.0266952515,-118.4971618652,2019-04-13
Vanessa atalanta,37.7243473241,-122.4041012955,2019-04-13
Vanessa atalanta,37.8947633333,-122.2989716667,2019-04-13
Vanessa atalanta,25.6305648632,-100.2088176386,2019-04-13
Vanessa atalanta rubria,25.6771316528,-100.2845230103,2019-04-12
Vanessa atalanta,25.6802383333,-100.4582583333,2019-04-12
Vanessa atalanta,33.5657700012,-112.028816091,2019-04-12
